country,gender,math,read,science
KAZ,female,494.493,449.927,553.308
KAZ,female,372.929,359.516,479.839
KAZ,male,461.495,423.134,513.829
KAZ,female,543.194,558.264,467.55
KAZ,female,384.227,353.717,394.691
KAZ,female,439.587,295.968,334.589
KAZ,male,365.808,395.345,439.56
KAZ,female,356.724,317.712,327.249
KAZ,female,346.799,365.262,374.873
KAZ,female,391.472,440.002,380.05
KAZ,male,471.027,438.011,485.36
KAZ,female,432.512,462.272,414.505
KAZ,male,309.941,287.777,351.902
KAZ,male,535.646,484.597,573.993
KAZ,male,578.176,555.347,556.716
KAZ,male,423.976,413.097,532.001
KAZ,female,461.869,360.458,431.183
KAZ,male,439.854,465.035,434.352
KAZ,male,541.562,324.549,476.898
KAZ,male,348.979,340.357,290.192
KAZ,female,397.425,441.381,402.443
KAZ,male,388.893,383.018,299.692
KAZ,male,566.689,506.004,628.318
KAZ,female,411.345,402.081,395.694
KAZ,male,269.183,300.954,339.093
KAZ,male,572.547,484.879,506.334
KAZ,female,457.495,471.434,457.511
KAZ,female,410.913,368.642,401.738
KAZ,male,347.729,313.421,372.841
KAZ,female,269.595,353.522,302.833
KAZ,male,424.187,374.37,416.912
KAZ,female,386.997,396.707,379.672
KAZ,male,339.164,305.52,378.421
KAZ,female,360.974,405.454,414.897
KAZ,male,743.971,627.818,716.646
KAZ,male,435.154,386.786,480.118
KAZ,male,439.201,447.781,479.829
KAZ,female,542.422,401.641,496.843
KAZ,female,491.043,546.436,505.9
KAZ,female,375.027,340.314,427.184
KAZ,male,559.6,566.18,619.081
KAZ,male,539.771,423.419,564.995
KAZ,male,479.034,400,426.694
KAZ,female,374.696,311.827,374.251
KAZ,male,387.203,308.268,372.527
KAZ,female,294.385,292.271,271.853
KAZ,male,558.241,466.558,559.732
KAZ,male,292.496,296.033,355.867
KAZ,female,348.092,423.893,383.693
KAZ,female,428.97,374.51,418.615
KAZ,female,365.806,319.412,367.974
KAZ,male,347.206,399.177,375.647
KAZ,male,453.347,391.376,422.081
KAZ,female,340.827,271.986,319.382
KAZ,female,373.024,308.053,398.313
KAZ,female,384.765,365.636,430.651
KAZ,male,385.66,335.563,328.832
KAZ,female,613.477,561.493,486.616
KAZ,male,543.852,349.292,463.176
KAZ,female,353.693,391.828,355.855
KAZ,female,288.89,330.211,364.65
KAZ,female,480.792,529.258,571.51
KAZ,female,503.743,438.378,514.935
KAZ,female,403.997,366.658,383.034
KAZ,female,437.494,385.496,508.149
KAZ,female,303.843,226.086,364.957
KAZ,female,428.67,378.842,447.428
KAZ,female,459.907,377.505,508.579
KAZ,male,473.96,392.683,431.091
KAZ,female,388.316,363.76,365.696
KAZ,male,444.132,438.606,527.003
KAZ,female,416.726,434.075,428.875
KAZ,male,633.748,527.633,594.442
KAZ,female,388.234,409.857,393.975
KAZ,male,641.637,502.389,505.152
KAZ,female,324.649,383.122,357.778
KAZ,male,470.949,271.23,438.969
KAZ,male,504.223,386.79,534.126
KAZ,female,422.875,487.434,423.48
KAZ,male,420.593,322.322,430.753
KAZ,female,436.074,407.989,467.323
KAZ,female,379.108,370.207,368.234
KAZ,male,529.499,418.733,408.43
KAZ,male,400.401,539.454,459.248
KAZ,male,440.759,449.31,491.293
KAZ,female,550.084,400.725,531.933
KAZ,female,483.563,446.209,482.74
KAZ,male,503.667,464.548,461.661
KAZ,male,556.568,592.126,578.432
KAZ,female,443.561,419.257,322.244
KAZ,male,385.351,301.127,306.075
KAZ,male,341.17,369.745,279.876
KAZ,male,411.783,349.719,446.073
KAZ,male,599.494,620.514,641.481
KAZ,male,364.185,325.483,368.26
KAZ,female,512.513,527.289,577.619
KAZ,female,589.154,405.866,475.274
KAZ,female,373.691,372.581,392.235
KAZ,male,328.144,305.465,423.911
KAZ,male,474.203,370.996,420.392
KAZ,male,417.672,525.031,421.621
KAZ,female,339.836,331.566,408.206
KAZ,male,431.816,358.603,404.218
KAZ,male,504.16,461.026,474.415
KAZ,male,394.125,235.485,305.19
KAZ,male,417.712,391.343,509.184
KAZ,female,351.974,362.223,293.186
KAZ,male,382.034,420.75,407.582
KAZ,female,390.713,385.045,414.473
KAZ,male,520.338,528.4,634.958
KAZ,female,467.418,452.49,454.46
KAZ,female,467.56,494.406,470.279
KAZ,male,348.458,383.666,367.254
KAZ,male,483.271,490.669,547.808
KAZ,male,560.087,516.509,612.849
KAZ,male,474.663,342.706,421.986
KAZ,female,414.298,403.671,428.882
KAZ,male,358.029,362.088,428.337
KAZ,male,584.539,595.084,568.603
KAZ,male,431.276,437.64,470.845
KAZ,female,549.825,677.242,630.188
KAZ,male,374.307,401.439,363.75
KAZ,male,567.515,340.435,488.778
KAZ,female,416.677,365.081,403.951
KAZ,female,343.286,412.147,411.35
KAZ,female,659.517,639.152,558.631
KAZ,female,471.567,393.472,435.762
KAZ,female,427.711,458.281,505.672
KAZ,female,504.31,433.17,437.929
KAZ,female,393.028,219.753,325.515
KAZ,female,371.337,360.608,352.083
KAZ,male,464.258,368.994,437.364
KAZ,female,325.927,306.277,354.745
KAZ,female,433.335,341.233,353.622
KAZ,male,632.06,528.662,590.157
KAZ,female,418.39,395.239,495.657
KAZ,female,508.083,445.874,510.708
KAZ,female,414.46,353.156,450.265
KAZ,male,534.436,330.583,466.119
KAZ,male,490.021,480.82,437.32
KAZ,female,423.443,465.854,485.099
KAZ,female,447.098,339.106,440.808
KAZ,female,710.367,674.703,687.119
KAZ,female,399.523,325.589,385.763
KAZ,female,456.071,394.766,536.246
KAZ,male,344.273,304.238,342.671
KAZ,male,481.861,389.06,472.957
KAZ,female,469.31,433.151,419.604
KAZ,male,444.655,442.549,431.918
KAZ,female,449.75,366.069,319.277
KAZ,female,329.511,300.177,387.794
KAZ,female,371.856,342.749,374.58
KAZ,female,185.607,241.407,193.519
KAZ,female,351.578,308.534,497.449
KAZ,female,428.772,534.239,472.485
KAZ,male,635.581,537.014,535.341
KAZ,male,534.104,404.211,463.381
KAZ,male,332.558,411.136,333.21
KAZ,male,471.788,308.05,400.609
KAZ,female,410.372,388.711,408.831
KAZ,female,394.537,405.172,368.971
KAZ,male,468.668,368.158,441.265
KAZ,female,366.986,393.592,369.451
KAZ,female,473.302,423.905,436.879
KAZ,male,417.209,394.583,405.75
KAZ,female,291.485,245.886,346.567
KAZ,male,497.932,385.931,415.606
KAZ,male,579.96,509.084,588.002
KAZ,female,424.002,298.79,407.715
KAZ,male,468.3,429.23,393.645
KAZ,male,441.943,457.738,467.744
KAZ,male,416.191,324.177,360.999
KAZ,male,427.096,356.874,501.334
KAZ,male,520.196,432.455,494.831
KAZ,male,543.663,469.74,471.64
KAZ,female,328.259,310.222,246.646
KAZ,female,408.351,454.296,459.673
KAZ,male,612.105,600.277,609.211
KAZ,male,649.35,589.829,622.938
KAZ,male,408.003,371.97,422.964
KAZ,female,347.829,355.058,282.397
KAZ,male,552.537,448.925,519.546
KAZ,male,360.431,272.534,375.399
KAZ,male,363.812,324.38,455.01
KAZ,male,396.378,294.837,431.092
KAZ,female,501.729,376.199,456.054
KAZ,female,552.605,468.774,591.445
KAZ,male,476.799,446.073,542.955
KAZ,male,249.105,254.653,246.273
KAZ,female,400.853,326.582,378.818
KAZ,male,446.075,380.857,355.91
KAZ,female,359.732,316.556,397.11
KAZ,female,570.488,571.82,535.233
KAZ,female,589.261,381.044,354.958
KAZ,female,559.826,471.787,526.954
KAZ,male,458.675,472.422,417.499
KAZ,male,512.168,452.528,613.455
KAZ,female,462.334,422.183,411.492
KAZ,male,579.666,471.102,495.685
KAZ,female,506.974,404.32,469.847
KAZ,male,401.947,360.12,420.972
KAZ,male,467.007,233.977,400.494
KAZ,male,452.849,390.08,484.275
KAZ,female,541.938,463.683,518.454
KAZ,female,438.028,361.136,404.12
KAZ,male,637.093,445.505,577.787
KAZ,male,501.956,443.036,414.452
KAZ,female,529.274,468.416,547.335
KAZ,male,472.61,384.156,461.807
KAZ,female,444.596,309.852,409.562
KAZ,female,439.914,431.134,437.053
KAZ,female,529.488,528.501,449.233
KAZ,male,557.235,404.054,452.804
KAZ,female,305.354,286.758,358.54
KAZ,male,480.461,350.15,501.804
KAZ,female,449.546,294.055,396.429
KAZ,male,472.829,441.333,521.838
KAZ,male,472.189,359.03,382.581
KAZ,male,611.476,452.172,594.505
KAZ,male,337.751,311.454,454.536
KAZ,female,451.043,450.129,416.042
KAZ,male,544.789,372.225,466.318
KAZ,female,456.088,418.128,405.604
KAZ,male,320.451,309.156,374.084
KAZ,male,359.765,493.283,414.645
KAZ,female,417.541,394.598,469.309
KAZ,female,489.349,407.873,450.439
KAZ,female,495.676,406.945,434.17
KAZ,female,561.968,373.688,478.128
KAZ,female,501.617,470.489,511.897
KAZ,male,407.492,386.981,459.227
KAZ,male,577.978,561.034,557.508
KAZ,female,463.095,379.036,462.957
KAZ,female,424.425,407.773,457.306
KAZ,female,334.912,403.242,349.824
KAZ,female,392.927,330.688,353.824
KAZ,male,524.878,465.612,587.513
KAZ,female,360.543,305.329,419.143
KAZ,male,438.661,307.758,337.693
KAZ,male,600.268,519.54,502.903
KAZ,male,377.84,303.77,408.538
KAZ,female,389.783,304.653,313.992
KAZ,female,367.901,293.595,357.515
KAZ,male,467.106,392.255,563.578
KAZ,female,442.259,399.888,409.076
KAZ,female,401.486,367.832,430.675
KAZ,female,334.402,376.807,367.911
KAZ,female,316.246,316.389,386.51
KAZ,male,626.291,565.134,606.804
KAZ,female,439.894,426.25,396.709
KAZ,female,458.439,476.818,451.678
KAZ,female,491.937,542.621,548.488
KAZ,male,488.465,483.39,563.627
KAZ,female,311.531,306.282,375.385
KAZ,male,392.57,352.639,412.707
KAZ,male,409.28,333.547,417.11
KAZ,female,391.063,433.487,424.556
KAZ,female,457.071,427.328,409.451
KAZ,male,409.76,451.362,385.537
KAZ,female,571.498,439.242,503.644
KAZ,male,571.25,454.261,569.339
KAZ,male,487.5,563.14,535.74
KAZ,male,326.52,292.457,289.214
KAZ,female,451.264,485.344,489.344
KAZ,female,307.768,290.544,233.961
KAZ,male,492.721,401.958,495.231
KAZ,male,237.512,266.162,356.842
KAZ,female,363.269,358.689,413.536
KAZ,female,518.821,474.891,505.313
KAZ,male,644.715,546.996,643.217
KAZ,female,354.979,404.792,396.006
KAZ,male,305.977,207.673,327.444
KAZ,male,322.36,290.363,383.32
KAZ,male,346.827,409.556,438.97
KAZ,male,521.955,459.728,460.471
KAZ,female,614.697,613.048,622.82
KAZ,male,359.014,281.837,437.87
KAZ,female,477.68,361.772,446.128
KAZ,female,500.292,466.225,471.497
KAZ,male,412.029,349.601,370.456
KAZ,male,278.006,254.089,350.087
KAZ,female,468.893,385.583,485.859
KAZ,male,511.558,358.136,536.922
KAZ,female,450.738,392.28,503.294
KAZ,female,374.888,362.439,399.778
KAZ,male,425.485,393.461,438.761
KAZ,male,514.809,381.597,471.63
KAZ,male,404.367,336.762,385.904
KAZ,female,508.182,367.717,454.559
KAZ,male,365.401,321.432,363.826
KAZ,female,622.303,676.696,594.692
KAZ,female,459.487,389.505,448.966
KAZ,male,426.789,296.059,387.898
KAZ,female,479.428,359.748,412.916
KAZ,male,434.605,311.486,415.341
KAZ,male,485.942,419.373,502.525
KAZ,female,353.507,332.451,392.422
KAZ,female,569.522,512.404,520.014
KAZ,female,364.807,347.466,402.816
KAZ,female,442.441,305.373,435.48
KAZ,male,400.614,436.41,395.857
KAZ,female,337.364,310.46,360.458
KAZ,male,431.385,353.088,366.25
KAZ,male,582.382,549.529,596.262
KAZ,male,544.227,456.24,499.858
KAZ,male,500.553,507.821,573.788
KAZ,female,436.183,329.903,448.784
KAZ,male,405.76,285.557,386.985
KAZ,male,515.963,466.009,527.822
KAZ,female,298.867,340.149,354.592
KAZ,female,407.665,404.959,456.628
KAZ,female,394.138,415.817,331.018
KAZ,female,567.815,498.748,554.293
KAZ,female,450.711,453.272,490.019
KAZ,male,512.956,417.422,424.544
KAZ,male,358.198,281.969,321.091
KAZ,female,422.164,373.907,418.961
KAZ,female,383.257,395.872,379.291
KAZ,female,257.33,354.39,333.463
KAZ,female,389.474,405.796,408.001
KAZ,female,403.285,396.815,428.425
KAZ,male,630.421,487.521,575.716
KAZ,male,334.773,366.716,343.394
KAZ,male,410.543,405.206,417.609
KAZ,male,367.417,303.306,377.825
KAZ,male,425.099,368.402,371.187
KAZ,male,445.655,367.68,387.095
KAZ,male,648.816,491.142,548.93
KAZ,female,458.045,404.712,402.607
KAZ,male,386.711,312.074,297.755
KAZ,male,490.313,399.544,397.825
KAZ,male,570.736,472.036,509.582
KAZ,female,412.926,388.505,316.441
KAZ,female,369.178,349.993,348.206
KAZ,male,517.33,367.638,536.431
KAZ,male,503.807,538.621,537.032
KAZ,female,373.911,319.606,339.125
KAZ,female,575.795,576.291,635.798
KAZ,female,439.081,364.012,473.749
KAZ,female,380.996,401.687,411.768
KAZ,female,294.709,334.52,369.514
KAZ,female,465.847,352.599,425.211
KAZ,male,291.621,341.65,337.732
KAZ,female,282.328,260.226,327.387
KAZ,male,500.956,523.121,455.195
KAZ,male,567.54,464.888,395.202
KAZ,male,532.704,368.748,445.359
KAZ,female,416.74,377.432,365.95
KAZ,male,375.4,327.348,317.649
KAZ,male,400.468,365.352,490.406
KAZ,female,476.931,536.14,451.388
KAZ,female,470.531,322.853,373.204
KAZ,female,346.856,409.389,458.446
KAZ,female,373.062,384.274,360.458
KAZ,female,537.984,546.59,537.775
KAZ,female,475.032,415.205,475.591
KAZ,male,405.31,281.732,336.914
KAZ,female,385.902,318.791,390.312
KAZ,male,564.653,446.986,553.871
KAZ,male,564.676,574.625,624.174
KAZ,female,592.308,480.415,563.846
KAZ,female,417.511,365.309,377.487
KAZ,female,410.555,421.955,516.978
KAZ,male,399.236,342.199,411.187
KAZ,female,415.559,405.016,394.887
KAZ,male,569.201,472.473,602.803
KAZ,male,443.989,406.344,443.324
KAZ,female,455.692,462.406,414.77
KAZ,female,401.509,329.079,447.542
KAZ,female,344.423,278.098,359.831
KAZ,female,624.562,617.814,600.872
KAZ,male,406.388,405.78,405.017
KAZ,female,365.055,415.151,422.037
KAZ,female,421.466,379.66,465.77
KAZ,female,398.365,408.045,390.387
KAZ,male,432.337,275.517,399.127
KAZ,female,556.089,444.57,497.093
KAZ,male,471.012,377.47,416.541
KAZ,female,410.449,323.026,447.129
KAZ,male,281.778,247.803,228.151
KAZ,male,306.586,378.243,404.171
KAZ,male,291.072,326.095,403.101
KAZ,female,429.171,383.459,411.497
KAZ,female,515.85,427.309,508.14
KAZ,male,500.09,428.785,447.086
KAZ,male,479.077,505.794,534.479
KAZ,male,542.387,351.462,495.852
KAZ,male,357.655,377.612,373.956
KAZ,female,410.618,451.424,388.733
KAZ,female,466.303,491.412,467.682
KAZ,male,238.179,303.67,190.479
KAZ,female,560.629,621.722,647.153
KAZ,female,575.159,520.156,591.378
KAZ,male,330.037,347.335,398.566
KAZ,female,456.058,412.712,405.77
KAZ,male,505.805,530.313,489.25
KAZ,male,459.754,445.707,509.899
KAZ,female,411.316,447.053,502.394
KAZ,female,348.352,326.732,369.349
KAZ,female,386.086,394.976,395.404
KAZ,female,493.88,557.208,524.818
KAZ,male,375.291,282.361,330.286
KAZ,female,391.468,258.658,332.955
KAZ,male,456.095,293.598,387.01
KAZ,female,430.923,420.534,346.881
KAZ,female,247.81,220.755,235.939
KAZ,female,460.628,401.718,461.468
KAZ,female,482.571,449.407,457.739
KAZ,male,370.322,365.836,403.051
KAZ,female,369.845,410.56,378.288
KAZ,male,393.101,373.86,445.306
KAZ,male,422.668,318.216,397.439
KAZ,female,522.388,371.523,461.094
KAZ,male,387.137,327.496,387.261
KAZ,female,421.407,295.354,228.824
KAZ,female,444.155,405.771,418.274
KAZ,male,505.076,410.845,505.838
KAZ,female,399.612,388.715,405.273
KAZ,female,152.723,266.257,86.59
KAZ,female,467.824,526.367,590.133
KAZ,female,462.627,389.626,458.786
KAZ,female,422.981,404.369,395.637
KAZ,male,420.795,320.498,382.254
KAZ,female,440.307,429.383,421.71
KAZ,female,608.716,500.399,548.603
KAZ,female,527.227,401.5,477.235
KAZ,male,542.575,461.864,571.09
KAZ,male,564.96,499.809,553.509
KAZ,female,490.657,556.973,450.975
KAZ,male,494.439,435.296,420.005
KAZ,female,511.816,370.243,425.215
KAZ,male,447.529,362.2,307.889
KAZ,female,497.271,463.176,487.059
KAZ,male,571.674,532.445,563.885
KAZ,male,488.041,426.834,501.169
KAZ,female,481.015,552.472,625.536
KAZ,female,419.58,358.701,396.064
KAZ,female,448.519,436.573,512.019
KAZ,male,411.166,382.599,531.952
KAZ,male,471.318,534.757,637.627
KAZ,male,545.838,363.023,503.885
KAZ,male,364.58,300.236,364.074
KAZ,female,432.971,438.878,411.827
KAZ,male,505.2,516.671,532.428
KAZ,male,585.984,492.957,516.871
KAZ,male,574.443,539.765,570.906
KAZ,male,321.597,320.201,339.104
KAZ,male,536.417,451.797,520.026
KAZ,male,492.286,274.809,399.456
KAZ,male,441.27,428.44,425.729
KAZ,male,294.267,313.28,346.271
KAZ,female,448.147,416.484,406.003
KAZ,female,422.092,254.762,394.39
KAZ,male,496.768,417.671,458.766
KAZ,male,351.558,265.368,271.002
KAZ,male,362.101,494.718,391.353
KAZ,female,368.093,358.406,384.195
KAZ,female,441.708,403.191,459.207
KAZ,female,347.198,345.088,326.791
KAZ,male,318.048,376.271,379.956
KAZ,female,340.518,359.652,384.002
KAZ,male,584.694,523.378,562.256
KAZ,male,439.239,269.326,330.762
KAZ,male,518.115,411.33,446.345
KAZ,female,465.284,456.204,480.583
KAZ,female,476.959,448.587,515.384
KAZ,male,405.238,449.353,516.599
KAZ,female,395.656,432.978,403.527
KAZ,female,341.092,358.353,421.329
KAZ,male,463.986,335.905,426.892
KAZ,female,581.609,646.965,539.733
KAZ,male,522.398,562.563,539.918
KAZ,female,561.17,407.726,514.045
KAZ,female,353.379,393.14,303.36
KAZ,male,512.054,303.896,471.541
KAZ,female,315.068,359.694,311.079
KAZ,female,405.234,375.977,389.956
KAZ,female,444.814,407.085,388.745
KAZ,female,455.344,381.208,390.705
KAZ,female,567.999,546.955,591.439
KAZ,female,395.612,329.75,355.138
KAZ,female,398.59,338.165,401.079
KAZ,male,615.353,543.667,630.796
KAZ,female,337.101,368.877,367.639
KAZ,female,372.83,378.442,445.255
KAZ,male,347.165,331.017,338.776
KAZ,male,391.461,350.476,359.978
KAZ,male,514.895,448.143,540.762
KAZ,male,354.626,314.774,316.206
KAZ,male,432.266,316.533,386.105
KAZ,female,517.854,434.394,484.128
KAZ,female,317.708,390.034,427.764
KAZ,male,397.364,405.506,370.084
KAZ,male,312.958,292.457,336.589
KAZ,female,419.557,448.329,500.572
KAZ,female,531.362,464,570.392
KAZ,male,452.012,384.519,480.517
KAZ,female,380.125,372.84,336.683
KAZ,female,448.956,526.226,497.912
KAZ,male,386.51,387.769,417.362
KAZ,male,423.898,439.34,423.41
KAZ,female,489.008,494.218,535.667
KAZ,male,445.953,429.75,373.547
KAZ,female,471.007,401.655,450.554
KAZ,male,473.671,332.974,374.542
KAZ,male,487.375,374.093,336.792
KAZ,female,580.843,504.632,518.688
KAZ,male,503.043,475.487,482.143
KAZ,female,311.396,387.296,441.852
KAZ,female,387.459,383.369,380.613
KAZ,male,603.987,472.84,538.129
KAZ,female,440.041,456.098,415.787
KAZ,male,490.4,350.979,476.703
KAZ,female,451.189,514.085,527.794
KAZ,male,357.277,312.77,334.189
KAZ,male,525.046,489.032,485.298
KAZ,male,463.32,396.094,567.339
KAZ,female,643.108,472.525,521.322
KAZ,female,375.094,397.765,349.019
KAZ,male,456.303,489.435,492.767
KAZ,male,465.015,432.386,471.735
KAZ,male,388.977,408.856,401.622
KAZ,female,406.417,397.446,394.768
KAZ,female,454.921,450.554,463.202
KAZ,male,573.548,552.676,581.937
KAZ,male,531.692,503.209,559.637
KAZ,female,596.824,591.302,549.863
KAZ,male,410.665,396.798,432.791
KAZ,male,386.994,350.819,391.458
KAZ,female,346.677,359.745,403.04
KAZ,male,411.815,361.564,424.793
KAZ,female,345.399,308.948,388.328
KAZ,female,349.033,284.563,325.835
KAZ,male,396.677,267.844,334.96
KAZ,male,433.364,467.68,501.291
KAZ,male,534.837,319.234,465.51
KAZ,male,559.707,553.673,562.551
KAZ,female,455.646,318.125,360.644
KAZ,female,587.991,418.48,543.098
KAZ,female,388.455,447.309,444.13
KAZ,male,425.261,402.612,494.422
KAZ,male,399.182,381.321,444.302
KAZ,male,354.261,259.104,390.082
KAZ,female,339.201,362.393,364.79
KAZ,female,443.571,571.09,515.064
KAZ,female,653.985,583.246,624.237
KAZ,female,436.161,381.797,360.891
KAZ,female,404.21,454.047,480.224
KAZ,male,410.018,419.159,381.374
KAZ,female,544.36,447.608,511.407
KAZ,male,363.943,284.119,323.67
KAZ,male,499.314,525.399,586.965
KAZ,male,459.822,332.757,454.45
KAZ,male,421.909,354.271,391.32
KAZ,female,469.946,414.806,390.81
KAZ,male,632.28,721.858,671.446
KAZ,male,560.788,505.751,475.719
KAZ,male,396.892,378.839,303.793
KAZ,female,597.941,557.376,567.926
KAZ,male,448.671,340.135,447.969
KAZ,female,493.263,451.093,416.82
KAZ,male,327.573,345.52,347.894
KAZ,male,433.106,439.002,367.976
KAZ,female,477.46,550.769,548.886
KAZ,female,398.258,389.414,455.141
KAZ,male,481.627,283.54,419.268
KAZ,female,457.854,536.228,449.511
KAZ,male,375.087,292.478,343.341
KAZ,female,538.501,358.181,465.997
KAZ,female,497.165,397.745,424.995
KAZ,female,465.806,352.382,402.079
KAZ,male,448.473,483.894,415.336
KAZ,female,584.944,459.551,465.786
KAZ,male,301.903,406.378,389.63
KAZ,male,607.533,568.473,533.947
KAZ,female,320.514,270.389,293.772
KAZ,female,410.917,432.897,403.014
KAZ,male,317.724,340.22,373.3
KAZ,male,497.857,609.867,582.342
KAZ,male,587.975,560.841,666.155
KAZ,male,593.457,462.867,557.451
KAZ,male,389.332,307.984,355.657
KAZ,male,487.713,338.605,427.368
KAZ,male,632.132,637.762,611.801
KAZ,female,390.625,441.44,381.06
KAZ,male,458.134,363.734,373.366
KAZ,male,366.513,344.038,347.39
KAZ,male,463.512,355.201,430.938
KAZ,male,396.463,478.044,433.011
KAZ,female,516.527,426.213,503.718
KAZ,male,353.656,329.046,389.644
KAZ,male,344.091,312.076,319.325
KAZ,male,518.927,451.698,449.928
KAZ,female,588.141,389.409,540.048
KAZ,male,642.716,605.138,704.418
KAZ,male,298.271,258.815,321.442
KAZ,female,456.779,356.946,370.693
KAZ,male,361.056,397.334,305.512
KAZ,female,454.001,362.523,391.765
KAZ,female,477.077,367.427,435.045
KAZ,male,466.809,483.749,493.025
KAZ,male,439.069,388.581,426.572
